restaurant_id,items_count,prep_complexity,time_of_day,orders_last_10min,external_load,merchant_reliability,rider_distance_km,actual_kpt
80,1,4,22,3,5,0.8665506096769615,1.0423482790642205,2.0688184096778675
7,2,3,23,15,6,0.868491231142668,1.8568418174988655,15.648016085150235
180,6,3,21,17,0,0.6777928922921841,4.010117290582503,22.387259037023515
14,7,1,13,12,13,0.680019453261453,2.8643543192930285,17.08176370767326
73,4,2,10,4,4,0.7878322813407304,4.8046318732638476,7.320087953022485
143,6,1,22,1,4,0.9646292560550792,2.664781904057022,5.303296617508198
149,1,3,10,10,0,0.6039975099434283,3.546310719044807,7.1227206016107
163,5,4,16,0,3,0.9130022543797437,2.794025145837129,17.724029158650566
66,2,4,3,12,9,0.6230107134858617,4.743344730582706,12.760872849098508
91,2,4,12,4,0,0.7912888459532471,2.29396591430424,4.511854228468801
130,6,1,6,17,12,0.8551491332293906,1.5340840483037002,20.149549426940812
163,7,2,15,13,13,0.8747037068329859,1.9698523712644693,19.287395129539195
20,5,1,0,12,14,0.6233917054463646,4.337488418743531,15.447540491132267
10,7,4,12,6,0,0.7674414469535873,2.7407235358046003,29.15429074620156
25,7,3,0,7,11,0.8335349042009299,2.0941353657600756,24.217475126405315
194,5,2,10,17,14,0.6264182149224028,2.9491700981426727,25.285985365043345
25,1,1,5,6,6,0.6540378226381239,1.0995336827457907,2.66844543005203
54,6,1,19,19,6,0.8654595958016154,0.5241168708151824,18.80926698710836
33,6,2,2,16,2,0.8086552786362606,1.7626310766207085,17.768145830336632
164,3,2,11,15,6,0.6647314645073162,3.2225257390259405,15.989199013679137
95,6,3,4,10,2,0.8140957347658934,3.7025634634762428,20.825419612992206
14,2,2,8,18,1,0.9650769493777663,4.21974934858385,11.480906354724622
65,1,3,11,0,9,0.6062350339101455,4.6699860172751135,6.601006585783439
110,5,4,9,7,14,0.8570535093943419,2.3545055613414565,23.184501256283607
80,6,4,18,0,3,0.6294601738421367,3.8323255980085458,19.488787057642405
54,1,1,4,8,13,0.6025797771858803,0.8360281858912815,11.874896952263443
125,6,4,4,18,9,0.6602617954642535,0.7588849944743604,32.04059723149749
180,5,4,8,8,2,0.7691626527415677,1.0615909639377046,18.276176092541515
131,4,3,19,9,11,0.9209375995927812,2.5185609402384306,17.68571455593937
169,5,1,16,10,6,0.7127141986418235,1.4507664732443746,13.694942935365
134,5,2,9,0,11,0.8502692849555034,1.791162238720171,13.613138966828895
25,5,1,20,19,11,0.7644626551821226,3.415460780805362,20.832684349512096
141,6,4,0,7,0,0.6937327167864031,2.113349804612807,25.028197254034712
117,3,2,21,19,5,0.8056988457131434,3.0081720097310995,17.101197293483633
136,5,1,15,11,14,0.9189857961490493,2.355816905314665,16.1138159116192
149,2,1,14,0,13,0.9329969480224577,1.260361649839188,2.248075212188628
196,2,1,22,9,1,0.9386078127508947,0.8330899561515235,3.8027470563959804
25,1,1,16,3,7,0.7354231250219918,1.5630417288944953,5.652099015372752
79,3,3,19,14,13,0.9173824258863013,0.7596521127096996,22.001678325293007
68,1,1,12,18,4,0.6848713820435631,3.283753819504131,9.644744396225576
173,2,4,0,5,2,0.8953700404971533,4.080729206597452,8.423081361534917
188,7,4,7,4,9,0.9793537705090467,2.0288334570683038,31.660121201600532
12,2,3,4,4,6,0.6054975338763828,2.241999749085612,8.813571919330426
32,4,2,5,17,13,0.7761455724715192,4.1728597824168805,24.437379879910388
128,5,2,22,2,10,0.8591083953656018,1.5017581056810214,13.17635994281161
96,7,4,19,1,14,0.8807103081950212,1.0362211933769339,29.361316651818612
92,2,4,13,3,14,0.6704351033076809,2.755031527989889,12.040170565452696
141,6,3,21,17,1,0.9888733100954371,3.407855762899567,19.904349921156218
31,6,2,22,8,4,0.8461061471883892,3.1984449127091565,16.152603719099762
78,1,2,10,18,10,0.6657362404913071,3.7124287037338135,16.682736671867488
20,7,1,5,9,7,0.608209004685006,0.7553803197786075,13.404718604723403
146,1,1,10,14,12,0.9133056795159104,2.4269072574126778,10.719176929667212
60,5,1,12,0,10,0.6318818957781837,1.573567357755619,7.02271032974663
191,5,3,11,10,0,0.6564203684280946,3.9160456679571087,15.453817440339739
134,4,4,21,13,14,0.8299320107422763,4.427287178271573,24.902634857925047
160,3,3,1,9,0,0.8414022013798479,1.766010833628867,11.37414964742404
93,1,2,20,18,2,0.8747548474369593,0.9284813558123373,13.062948766143746
43,5,4,2,15,2,0.7574056050654483,1.6404258289612859,25.05734046112732
130,1,1,22,7,12,0.9095594675867291,0.9680382007651386,9.56980349659407
60,5,3,3,1,6,0.9897434398463555,1.9508997475105418,13.847550427512317
151,2,3,16,6,5,0.7084379772319532,2.9218936024482156,9.133577785298911
31,1,1,21,18,6,0.8812114466151784,4.881564294791929,11.176245121316537
5,2,3,5,6,3,0.9713874609580627,2.297166144581113,8.050917222873966
162,1,1,6,14,10,0.874514705046817,1.490179657345795,13.945522757650782
10,3,2,14,7,1,0.8724437994577038,1.2506078316687579,7.5245186232235275
89,4,4,10,13,1,0.6895090276340826,1.278678947624042,17.880255158498535
130,6,2,23,0,9,0.8140520801278772,1.3666895746765664,10.0806069777746
126,6,2,2,12,0,0.825009137441832,3.9302016014185117,13.242416965274568
11,6,1,5,2,13,0.8800518249823811,0.7746247014458896,8.452429271042329
178,2,3,1,5,12,0.9987285799584731,4.9883121812436535,17.58496653976102
159,7,2,13,18,13,0.6134575290175048,2.8520887602481753,25.517627244281364
56,5,2,8,14,8,0.6260930645069948,2.9492235243537155,19.07095274946283
83,6,2,17,3,13,0.6311800277723675,2.109037454148222,16.46410032578824
137,3,3,18,2,13,0.8971916537955826,3.606149117354542,15.932246359215803
99,6,3,11,3,6,0.6545415180443029,2.6215535339635894,18.74966511472391
149,1,1,12,4,9,0.8489807497961381,1.9807757823404741,6.851027521501699
73,2,2,11,17,2,0.7298675511573833,1.693122816686193,13.289036228750101
156,7,4,11,9,1,0.7829279824842844,4.665430431199668,27.284330541030975
190,1,3,17,7,13,0.6862652639269655,1.8094528177358908,12.371979784488857
115,7,1,8,11,2,0.9464426245218168,2.463769667434289,10.05229947430965
7,1,2,16,2,6,0.8344601296652105,2.076536309524107,2.296360710495898
80,1,4,20,17,4,0.977825305432901,0.8878047234261618,13.561633495484276
144,4,3,15,7,11,0.8298384998817319,1.336704775170202,16.566477050397076
97,4,4,16,0,2,0.6495632122387787,1.3527588889687192,12.869606903140658
4,5,3,20,13,8,0.6683481735353901,3.621422814753447,20.30477269871754
4,2,1,23,12,1,0.9956295905471388,2.3296343448461414,4.361224803267769
103,3,4,7,11,6,0.8902260789323471,4.018854033817964,14.860900702371417
40,3,2,10,2,14,0.6197115000116359,3.6902791595037066,11.612820497343519
17,3,2,23,17,9,0.8815124020138658,1.3642239487821695,14.505837829457182
101,1,3,1,12,5,0.7648692187238446,3.033126140540453,14.469581067255113
103,4,2,7,14,5,0.7228833547292762,3.8430898072196125,19.758697730132102
124,2,4,11,9,13,0.6616243174922137,3.3486931556407535,18.74773789979971
52,1,1,20,0,6,0.9359615818226262,3.200074286395914,1.1892585916726086
52,7,3,0,5,5,0.6255365515956403,3.828248993303456,20.081723952928343
164,4,4,22,8,1,0.7159341849518561,0.755513326653381,17.261203294013825
124,4,3,12,9,10,0.7225531575302817,3.791398763126448,19.748134717702992
166,6,1,21,14,4,0.6643621135854001,1.7269486841904276,14.463791447544144
178,6,3,20,8,2,0.8032739533147482,3.0734251452920933,15.972505305145551
63,2,2,16,13,8,0.6046810507243571,1.5903724761342835,13.410820484408585
116,7,2,13,10,7,0.7203902061641636,4.274679074930769,20.325751097630175
191,2,3,13,6,9,0.9734517776132257,2.6625170943534022,6.230019664785688
62,2,1,15,1,10,0.7242118277368023,3.393235454112426,3.5409541155036557
7,1,1,16,13,1,0.7441837548427006,4.073369195645276,8.663371517427526
155,5,2,5,5,14,0.7892660192936286,4.52891864782114,15.797188525199225
92,2,1,6,4,0,0.8246773499405899,3.7942794368120345,1.7283984121590132
14,6,3,0,4,14,0.9234834579282976,1.1694585928568257,24.16991632430848
199,5,4,14,18,3,0.6761284892624071,4.345395663136039,26.840121283464526
86,1,3,19,18,3,0.9486985508770229,3.2836006213947777,11.855694385124297
133,5,2,20,5,11,0.9030197428575557,3.2425239127112313,14.076813400845374
183,3,2,17,9,9,0.889060133864622,4.646032519122147,12.370588558418666
130,7,2,12,13,10,0.6347218294858541,1.619742000496474,21.06147608362043
62,5,1,23,16,1,0.6086562759898339,1.5781442832231498,12.437626142256759
149,2,3,1,2,6,0.8376050803632336,2.8093709961273285,5.04498541185616
79,1,4,18,0,12,0.9452535850092645,3.878883799406893,6.642846635396965
149,7,3,14,9,14,0.8337765856562543,2.5125831870282913,26.500268227230762
138,2,4,11,2,2,0.6852939461782124,3.35251125451581,7.692119380743286
58,7,3,14,4,6,0.6362079591796853,2.5363612590022346,23.956632571210598
120,6,2,17,18,6,0.8798385811270939,3.2467423121913592,22.159457138915734
167,3,4,13,9,0,0.8887081109271238,4.2001803617617,13.428880134588605
133,6,3,5,15,5,0.6690126802748434,1.3121451324091549,25.029646245161704
65,2,1,11,0,3,0.6112761261986145,3.6292034030269282,0.15181725585754147
13,2,1,19,5,10,0.7633134052892788,4.043415827021825,9.477285856941064
181,2,3,22,8,7,0.8330874808532088,2.512001333668021,12.24662832236682
82,4,2,5,4,7,0.8824009638268764,1.9545510968053441,10.445222905297872
173,3,4,8,13,2,0.9239780036611611,0.5609494576598093,17.262000400065183
160,7,3,3,9,3,0.8442149709226929,4.086972600503421,22.66686213606058
164,2,1,16,1,14,0.644352243439394,1.9757239656619463,8.57021900876718
188,2,4,1,4,0,0.8730326688569658,2.107892612336226,9.042466933854056
139,7,1,15,0,9,0.9936706571579528,2.012027733944655,6.596410014276024
191,6,1,23,9,1,0.9622338338389615,2.7443269886555215,11.397957789838241
149,6,3,13,8,6,0.948667563707805,3.661248079485847,17.097348331216867
52,2,1,7,2,14,0.7208680613433364,3.9733840895022987,9.682043084347411
183,1,4,13,14,13,0.9003152705816002,2.2665682418142126,16.634890095779156
117,4,2,1,3,10,0.9404413783860582,3.4839591577032607,9.393296440363947
26,6,3,15,12,11,0.8713304818525052,3.7430791262209184,27.415545141161083
196,1,4,3,5,14,0.7002247026271922,1.836127992548217,8.172522024406302
34,4,3,0,19,6,0.9815335887499833,0.9347966129169197,25.287378313075997
52,2,1,22,16,12,0.7803277645834703,4.525995742900081,20.15297327588347
112,3,1,19,4,8,0.6519222234663518,3.547021873017168,7.169755237893358
82,5,4,13,14,9,0.6439111580229567,3.4164968399433118,25.556740971853884
180,5,4,7,7,8,0.8590075949196183,0.7650613184539009,21.326510541692357
157,2,2,2,4,8,0.7750838585666957,4.180428758767669,10.000061325108021
166,6,4,4,12,5,0.6377935500715854,3.047243702387239,26.97966320194008
42,1,4,5,0,7,0.8961458288624378,4.3154798779290475,-0.963273300590263
21,3,3,21,0,8,0.9197300669034478,4.885525326815427,10.127394603477399
42,7,1,7,6,11,0.8901662523145806,4.80695144396109,14.707345117297644
141,4,4,5,4,13,0.6809043510736051,4.352402058755934,21.366815134355946
113,2,2,5,13,6,0.8759101823984277,0.54926318224116,13.594824186264722
105,3,4,3,14,3,0.604289121157754,4.485772437066304,21.500467650128098
192,3,1,6,16,13,0.7220448558713637,0.8377804122244048,16.632989188212267
17,6,4,23,17,3,0.7595286125630175,4.330372865795453,32.81759395516711
120,4,3,18,6,5,0.9340987795542006,1.7607833087523064,13.523058360480915
137,3,1,6,17,13,0.7561577492277617,3.2453075234001543,19.840987627622003
169,6,4,2,18,10,0.6045077784757593,0.6713070401744585,33.50616372272975
129,1,3,7,19,3,0.7409385647312038,3.9703176325320264,17.894734522056954
130,6,1,0,6,10,0.7995696393437148,1.0026775500483718,13.09669589797972
60,1,4,0,7,6,0.9796019146691094,2.3480967725409734,8.248451854713185
48,1,3,13,12,7,0.976413721515818,4.178507010463856,8.7480071261154
29,7,2,5,17,7,0.6723496152885646,3.6290704842875083,23.967727223067104
97,7,3,9,10,13,0.6740586166957806,0.5271921358613011,26.31332831678181
10,3,2,13,8,7,0.6653525825858202,2.3136455054414697,12.651294724238676
58,6,4,3,0,1,0.9155687729656413,0.6886738263402861,19.186798200099467
188,7,3,5,7,13,0.6024088161473625,3.5307493736831113,28.37590418004836
21,1,2,15,11,9,0.6508708792767509,4.860268212889946,12.473671542471331
28,7,1,20,1,1,0.8151838526576396,3.4486756803534164,5.229748219706867
34,4,3,0,14,1,0.6990248267547062,1.509675940029001,19.751089982876664
8,3,4,5,17,1,0.6369425832957049,2.0985486442994308,21.907050312211144
187,6,1,8,16,3,0.7439512049335337,4.894927500463105,12.306683244727255
177,6,2,14,14,4,0.7096830420240979,1.5082358541455751,22.104789531219744
79,5,3,11,19,3,0.8044417226057138,3.026880828744992,25.749208872736634
145,6,3,2,19,14,0.9916934375320783,2.3020421390678516,29.11038511798149
188,3,4,10,8,4,0.6497218547259673,3.9574188406769975,11.342287941884447
87,4,1,14,2,3,0.7490906819336377,4.4032517239094915,6.810763455943045
88,6,3,2,19,6,0.9727940071489899,2.0337677345763354,27.2669032609569
173,5,3,13,18,9,0.950749217397529,3.4717836366472214,24.487813494715233
69,3,1,1,17,0,0.7577084139137122,2.9707146388297727,11.712436065431254
160,1,3,3,19,13,0.8795813058078945,1.7530002052494502,20.913393930848
172,2,1,18,7,12,0.6351428054325382,1.7237336126585077,6.466559740512687
193,2,1,11,0,0,0.885016422217446,2.923842413895368,0.08233347007230235
87,1,1,1,14,1,0.9891430917938966,1.1930129308953492,7.8365217704508305
101,7,4,16,18,12,0.8149952611336766,4.148644534171122,40.562921596477786
8,6,1,2,9,0,0.7993960908137657,0.8105217764018091,10.258273372619499
77,2,1,9,11,11,0.6749274478807641,0.9255851879374235,13.988601399644985
87,7,2,15,5,14,0.8535152795629167,2.040018390172704,18.60525556188027
43,2,2,21,12,9,0.8361749123115659,1.0314129118871,14.566807036387036
129,1,4,8,3,11,0.8607732237903002,2.640650095649716,7.8081650215631155
109,6,1,10,12,11,0.6104333146738887,2.2985415069884167,16.061652644604347
179,6,2,20,16,9,0.8194893953396294,3.7481440814857265,23.208796268459064
152,7,2,14,0,12,0.8379739373989492,4.788518698443742,15.694816746072085
152,1,3,2,4,13,0.6830120541651209,3.891013631326067,10.566450393712163
17,7,1,15,16,10,0.6833331429954144,1.3075189829627196,21.459422487990224
133,6,2,20,17,2,0.71048726740438,4.709845784589814,18.64909330159494
148,6,4,20,6,5,0.884688636690895,2.2646004464888025,21.45542333550242
21,3,3,20,15,9,0.8425064254129486,2.633852124171108,17.201463023339855
58,7,3,11,7,10,0.9383050584471219,2.3970930681678597,21.874436943198905
159,3,1,22,11,5,0.7182634287372393,1.7624616047947352,13.278338244416119
110,1,1,4,13,0,0.9648272239553273,4.527699295088677,7.978827061655761
139,4,3,6,18,5,0.8974824647933433,1.9950748965347724,23.246102217529085
180,2,4,8,10,4,0.7580046680054788,3.1036841135579585,14.666556734918876
143,3,1,20,11,6,0.6381048262501824,1.580151129684486,10.326984374730557
135,2,1,17,12,5,0.702793464994993,4.0881891864658115,13.154188807195972
28,5,3,20,7,11,0.9827072868859401,3.9838939678813396,18.352782035519304
51,1,3,7,0,11,0.7241453503536317,1.8334046230116978,10.476452193704986
186,4,1,11,8,6,0.7319603840596258,3.566993329145541,9.783503735112772
5,5,2,19,1,1,0.6758355724390868,3.6674308989272735,11.325708187621387
5,5,1,1,13,11,0.9227402404555062,3.031301372471448,13.356311644512427
94,6,2,9,12,0,0.7102576920969109,3.2026927202225157,14.516606657839066
96,5,3,18,15,13,0.7321032993475423,3.085045872308581,22.830009870776998
8,1,2,8,1,6,0.7657392433726506,0.8683898179768053,5.753017179351498
64,3,4,23,3,8,0.7734913119098439,3.5161940512120324,14.359455557286626
138,1,3,7,11,1,0.7645363161660087,2.6139875442741105,12.004152214589938
38,3,1,23,15,11,0.8014974781498915,2.473057762436361,14.329038259973673
111,5,1,23,9,6,0.9258051518465613,4.369996484518103,13.222556051420463
112,5,3,23,2,2,0.9277140162968088,0.6045202105750297,12.504402176422142
81,4,3,0,3,5,0.9193252535053388,1.6309171308143982,11.873771116212627
136,3,4,5,5,2,0.640449935646595,1.0463157492923585,11.740333859172663
104,5,3,11,4,12,0.9198715213099257,0.6590347007437659,16.869962451893134
153,6,1,23,17,9,0.6481007093946307,1.740546489541764,18.952294418477276
73,2,4,18,2,12,0.6498895080209032,4.9481432275760495,12.723004456636575
194,4,1,16,9,10,0.9791451086539843,1.716031279434082,8.496344244146329
178,1,2,1,10,10,0.9277591378822165,3.486676189080971,5.722056387265035
195,4,3,10,18,10,0.8209641867472035,1.0323450051832466,23.13207846221168
49,2,2,17,13,4,0.9499880817911448,3.2083143352125347,13.424014371580707
36,3,1,22,10,14,0.9957458570207451,4.93016667412241,13.852650519294393
126,1,2,21,3,1,0.8442568266527111,1.813268855572094,-0.39394626682403366
68,1,2,10,5,7,0.8451593747926072,4.316340273690123,2.8619893829356333
78,3,1,17,16,13,0.9017708116639712,4.98907121164941,19.006051032539126
105,7,1,7,18,7,0.6928555809461331,3.148493399243348,15.208204408099881
169,7,3,14,12,6,0.6668499446075197,1.8923049519261592,27.184980696389193
122,4,2,8,9,5,0.903832300006029,3.530890669546203,13.630419316824197
119,5,4,14,10,0,0.7379619179976409,4.301816928208785,23.793398212497195
190,7,4,6,5,7,0.6540281425223736,1.2710760933289025,26.333645204899334
114,4,1,19,1,0,0.7259510903670999,2.53632093728654,4.226708480528379
10,7,1,12,0,7,0.7434547471498302,1.9363446955572843,10.412834263138542
149,2,2,12,10,10,0.9860910638022763,1.7751154863307095,9.553565514192961
164,6,1,0,15,1,0.8791838844351693,4.373695673330777,12.807756161890651
140,5,4,19,2,7,0.8123425269598936,2.3974430306982732,18.994541666519492
91,4,3,3,4,9,0.987549255473042,2.0258435381176074,12.39734310615304
2,6,3,23,14,11,0.9612558961896722,3.2157974364170614,26.906107811881036
118,6,2,3,14,3,0.8048003426456639,1.4873071083682157,15.55241659837127
13,7,3,3,3,6,0.9622718541507923,1.5345207075563554,20.43978165442003
181,3,1,12,3,4,0.7617218632250626,2.8412992889217707,9.024075088985693
160,2,1,1,7,7,0.6921682661426498,2.3417272789078285,7.507196495584979
95,2,1,22,6,11,0.693071270728834,1.82742072765046,9.124074849160152
144,2,1,14,16,14,0.8649262097768506,0.7427800952334599,19.303164175547696
32,5,2,3,14,5,0.8004281282829109,2.843484073873347,19.818119594286163
32,1,3,5,4,13,0.8635803388021787,4.174741425204838,8.337548604639911
124,5,4,2,12,14,0.8744303857048679,4.331197423787261,29.827570363591168
11,4,3,6,3,4,0.608929149159087,1.559479908767361,6.276882466661343
10,6,1,5,16,0,0.6216158369391609,3.1983854177636974,11.148531685096808
15,6,4,2,16,2,0.8130710906365,4.3514658925832315,30.313620428071445
17,1,2,3,13,9,0.6764141911040308,2.3392666772431916,11.526721785992965
168,4,1,9,13,8,0.8530135075217758,4.694615677883879,12.893309231750422
146,1,1,20,16,14,0.8208742956682592,4.563403381082988,13.909610534642061
183,6,4,8,7,13,0.8343041433483565,1.4366025383846424,26.06193923872019
153,7,2,5,1,8,0.7209821519324042,1.665341748050917,9.36567565218246
59,5,4,19,12,4,0.8559374025111586,1.3119889939068599,22.76182424710655
78,2,2,10,15,2,0.9317970545940092,1.3822445815461604,12.267626578868786
124,6,1,6,15,5,0.9992285014368949,4.585379392280741,14.795243602436477
114,3,3,17,5,4,0.9353777544688857,4.690120591366803,8.665212341781473
22,2,1,3,3,14,0.822999503871979,0.7335375853330892,5.896017517230504
158,6,3,4,2,0,0.6773718366719826,3.1712151005249214,13.497502994569523
172,5,3,3,5,1,0.8725783504479283,3.039042032859072,11.096906586203739
32,1,2,3,3,11,0.9750615142231913,2.257464410260069,5.414735675781335
